,Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_be,ans_prob_obs_edit_subject_have,ans_prob_obs_edit_subject_do,ans_prob_obs_edit_subject_say,ans_prob_obs_edit_subject_go,ans_prob_obs_edit_subject_get,ans_prob_obs_edit_subject_can,ans_prob_obs_edit_subject_know,ans_prob_obs_edit_subject_will,ans_prob_obs_edit_subject_would,ans_prob_obs_edit_subject_make,ans_prob_obs_edit_subject_think,ans_prob_obs_edit_subject_see,ans_prob_obs_edit_subject_come,ans_prob_obs_edit_subject_take,ans_prob_obs_edit_subject_want,ans_prob_obs_edit_subject_could,ans_prob_obs_edit_subject_look,ans_prob_obs_edit_subject_use,ans_prob_obs_edit_subject_tell,ans_prob_obs_edit_subject_find,ans_prob_obs_edit_subject_give,ans_prob_obs_edit_subject_need,ans_prob_obs_edit_subject_should,ans_prob_obs_edit_subject_work,ans_prob_obs_edit_subject_try,ans_prob_obs_edit_subject_let,ans_prob_obs_edit_subject_call,ans_prob_obs_edit_subject_may,ans_prob_obs_edit_subject_mean,ans_prob_obs_edit_subject_feel,ans_prob_obs_edit_subject_ask,ans_prob_obs_edit_subject_talk,ans_prob_obs_edit_subject_keep,ans_prob_obs_edit_subject_leave,ans_prob_obs_edit_subject_put,ans_prob_obs_edit_subject_like,ans_prob_obs_edit_subject_help,ans_prob_obs_edit_subject_start,ans_prob_obs_edit_subject_become
10,10,Khoa Do received the,The director of Footy Legends received the,Khoa Do,the director of Footy Legends, Young Australian of the Year,0.00013495658640749753,0.001288956613279879,0.00024015697999857366,0.0007817013538442552,0.0011049442691728473,0.0006104020867496729,0.0005078455433249474,0.0009735890198498964,0.0015816716477274895,0.0012341149849817157,0.0011595274554565549,0.0008089834591373801,0.0006423145532608032,0.0023249476216733456,0.0013047726824879646,0.0004885772941634059,0.0006487314240075648,8.925270230975002e-05,0.0008732377900741994,0.0019913336727768183,0.0005353147862479091,0.0003360952832736075,0.00026548566529527307,0.0017167506739497185,0.00013274341472424567,0.0015301993116736412,0.0014818999916315079,0.0012908512726426125,0.0005536008975468576,0.0011062829289585352,0.000870816467795521,0.0010044771479442716,0.0004408505919855088,0.0014429949223995209,0.0009923314210027456,0.0008210486848838627,0.0009109540842473507,0.0007468039984814823,0.0012577526504173875,0.001222096267156303,0.0011505845468491316,0.00023550132755190134
11,11,The place of death of Luciano Salce is,The place of death of the director of Basta guardarla is,Luciano Salce,the director of Basta guardarla, Rome,6.335401121759787e-05,2.5962792278733104e-05,2.9160346457501873e-05,2.4733282771194354e-05,4.298203748476226e-06,2.5136503609246574e-05,1.3969905012345407e-05,3.854718670481816e-05,1.2899330613436177e-05,4.864438233198598e-05,1.4803552403463982e-05,7.111121249181451e-06,1.0203428246313706e-05,4.806093784281984e-05,5.402050646807766e-06,5.025132395530818e-06,2.035671059275046e-05,2.6295476345694624e-05,2.869505806302186e-06,4.710594657808542e-05,0.00010509611456654966,9.332656190963462e-05,1.571839311509393e-05,2.1771802494185977e-05,1.3839973689755425e-05,7.95747200754704e-06,8.057839295361191e-06,4.900039857602678e-05,0.0001565112906973809,1.0273653970216401e-05,1.799315396056045e-05,6.616291648242623e-05,3.134880171273835e-05,3.3493775845272467e-05,7.559341611340642e-06,4.044858360430226e-05,7.275055395439267e-06,5.393376704887487e-05,6.983720231801271e-05,1.412820529367309e-05,3.36614903062582e-05,0.0001567497238283977
12,12,The place of birth of Fernando Di Leo is,The place of birth of the director of Mister Scarface is,Fernando Di Leo,the director of Mister Scarface, San Ferdinando di Puglia,0.004374817945063114,0.005587941035628319,0.0037695833016186953,0.002436887240037322,0.00025713929790072143,0.0074222506955266,0.0030525748152285814,0.002375609939917922,0.002488433849066496,0.008298552595078945,0.0020585963502526283,0.0009607404936105013,0.003826628439128399,0.000697743205819279,0.0005704516661353409,0.0005414382903836668,0.009012089110910892,0.0021524764597415924,0.0012270458973944187,0.006878006272017956,0.00499268202111125,0.014327640645205975,0.002972021698951721,0.005153034348040819,0.0003677585336845368,0.0013673754874616861,0.0021769008599221706,0.004709089174866676,0.00668858177959919,0.00036560112494044006,0.0013857180019840598,0.00225260341539979,0.007443046197295189,0.0023505401331931353,0.0006143920472823083,0.007578889839351177,0.0008604738977737725,0.007026978302747011,0.0016066051321104169,0.0010633082129061222,0.006758145056664944,0.0008215214475058019
13,13,The employer of Éric Rohmer is,The employer of the director of Love in the Afternoon is,Éric Rohmer,the director of Love in the Afternoon, Cahiers du cinéma,2.517986672501138e-07,2.3457857878383948e-06,2.4337659851880744e-06,2.309823685209267e-06,3.718149855558295e-06,1.243046426679939e-06,1.4621846275986172e-06,1.55552720570995e-06,2.089195504595409e-06,4.8474585128133185e-06,1.5789864846738055e-06,2.2902759155840613e-06,1.7266588656639215e-06,2.443457788103842e-06,2.6213735964120133e-06,1.3452657867674134e-06,2.4600774395366898e-06,1.9642911865958013e-06,1.0971556321237586e-06,2.2982731024967507e-06,1.2770199191436404e-06,3.0124954264465487e-06,1.5337977856688667e-06,9.598774113328545e-07,2.05795731744729e-06,1.66247411925724e-06,2.2412787075154483e-06,1.9137085018883226e-06,1.1437900866440032e-06,1.2242638831594377e-06,1.5753252000649809e-06,2.652144075909746e-06,1.729930204419361e-06,2.8375031888572266e-06,2.4830094389471924e-06,2.0117070107517065e-06,9.749727496455307e-07,1.9689714463311248e-06,4.558361979434267e-06,1.9242843336542137e-06,2.5509648367005866e-06,2.3255558971868595e-06
14,14,The date of death of Sergei Eisenstein is,The date of death of the director of The General Line is,Sergei Eisenstein,the director of The General Line, 11 February 1948,0.001007366692647338,0.001920084934681654,0.0021694093011319637,0.0029808906838297844,0.0026661520823836327,0.005228542722761631,0.0018478784477338195,0.002463418757542968,0.0021299782674759626,0.003694843966513872,0.002101307502016425,0.0015730427112430334,0.00286653358489275,0.0019344477914273739,0.003167723072692752,0.0015373295173048973,0.0031818384304642677,0.0019747894257307053,0.0011465605348348618,0.0023011716548353434,0.0060582393780350685,0.0022916325833648443,0.002695198403671384,0.0025032120756804943,0.002784822601824999,0.0018301814561709762,0.0024357738438993692,0.003174357581883669,0.001863345387391746,0.004995290655642748,0.0020759189501404762,0.00492239510640502,0.003180326893925667,0.0015208497643470764,0.003453220706433058,0.002835571300238371,0.0015745805576443672,0.001188307418487966,0.0016207495937123895,0.0019109228160232306,0.0030298554338514805,0.002783227479085326
15,15,The cause of death of Philippa of Hainault is,The cause of death of the mother of Joan of England is,Philippa of Hainault,the mother of Joan of England, edema,1.1521821079440997e-06,1.1223798992432421e-06,2.4941177798609715e-06,1.7776317235984607e-06,1.71356271039258e-06,1.2276785810172441e-06,1.625908112146135e-06,1.6823898931761505e-06,1.3779983873973833e-06,1.2459628351280116e-06,1.646552959755354e-06,1.6572838603678974e-06,1.9744572909985436e-06,1.911291974465712e-06,1.0342131417928613e-06,1.8316071646040655e-06,1.6463789052068023e-06,1.9845945189445047e-06,1.0802729093484231e-06,9.512748420092976e-07,2.386844016655232e-06,2.095561058013118e-06,1.2438144949555863e-06,1.007378500617051e-06,2.27027635446575e-06,2.6390391667518998e-06,1.8761002138489857e-06,1.2517504046627437e-06,2.77224739875237e-06,1.7799853821998113e-06,1.7278949826504686e-06,3.7021125081082573e-06,2.0583120203809813e-06,2.02751903088938e-06,2.2243664261623053e-06,1.7374659364577383e-06,1.541852952868794e-06,1.4687072962260572e-06,1.5717286032668198e-06,2.1462058157339925e-06,1.8072089460474672e-06,8.803571290627588e-06
16,16,The place of death of Adolf IV of Berg is,The place of death of the father of Count Engelbert I of Berg is,Adolf IV of Berg,the father of Count Engelbert I of Berg, Altenberg,5.4111176723381504e-05,0.00012066509953001514,0.00015844414883758873,6.55857875244692e-05,1.3851361472916324e-05,7.491430005757138e-05,3.1492272682953626e-05,0.00014845530677121133,4.653186260838993e-05,0.0002597633865661919,4.215847729938105e-05,3.139533873763867e-05,7.17652656021528e-05,0.000125413978821598,1.934862848429475e-05,4.486497709876858e-05,6.176928582135588e-05,7.351140811806545e-05,3.014509093191009e-05,0.00023353967117145658,0.00015361522673629224,0.0003883505705744028,5.8916935813613236e-05,4.9435522669227794e-05,1.5260367945302278e-05,2.1050285795354284e-05,2.2988859200268053e-05,7.892512803664431e-05,0.00026282467297278345,2.6136705855606124e-05,4.195587825961411e-05,0.0001654453662922606,0.00010023426148109138,7.15701753506437e-05,1.829416760301683e-05,0.00010207043669652194,3.423271846259013e-05,9.149766265181825e-05,6.374751683324575e-05,1.3945265891379677e-05,8.081242413027212e-05,0.0003752757329493761
17,17,The date of death of Baudouin de Courtenay is,The date of death of the father of Cezaria Jędrzejewiczowa is,Baudouin de Courtenay,the father of Cezaria Jędrzejewiczowa, 3 November 1929,0.000731999462004751,0.0009863731684163213,0.0019455249421298504,0.001649036887101829,0.0013674708316102624,0.001635896391235292,0.0009527344955131412,0.0011725429212674499,0.0012857974506914616,0.0020430381409823895,0.0011765576200559735,0.0010728962952271104,0.00126991281285882,0.0009354145149700344,0.000968596781603992,0.001161176711320877,0.0019455974688753486,0.000826810603030026,0.0007735043182037771,0.002077626995742321,0.001962008886039257,0.0011102872667834163,0.001225281273946166,0.0012616274179890752,0.001154635800048709,0.0010742894373834133,0.0012268932769075036,0.0015238316264003515,0.0013689424376934767,0.002963474253192544,0.0009036489645950496,0.001966588431969285,0.002188073704019189,0.000552630634047091,0.0025271018967032433,0.0012456297408789396,0.0010772562818601727,0.0006334440549835563,0.0011701866751536727,0.0010982727399095893,0.0010045423405244946,0.001665051095187664
18,18,The place of birth of Carlos F. Borcosque is,The place of birth of the director of My Country's Wings is,Carlos F. Borcosque,the director of My Country's Wings, Valparaíso,0.00015657169569749385,5.440018867375329e-05,3.7834517570445314e-05,4.121443271287717e-05,2.7605432478594594e-05,4.669107511290349e-05,6.666885747108608e-05,4.094313408131711e-05,6.592004501726478e-05,0.00011678515875246376,5.462625631480478e-05,2.0693920305348e-05,4.1234728996641934e-05,2.303943801962305e-05,2.8818676582886837e-05,6.269826553761959e-05,5.296165181789547e-05,5.14505518367514e-05,2.950925954792183e-05,5.9899983170907944e-05,9.978169691748917e-05,0.000123641497339122,5.7980949350167066e-05,5.2299106755526736e-05,2.4759932784945704e-05,5.5058346333680674e-05,4.722264566225931e-05,6.410710921045393e-05,5.622005483019166e-05,3.605777965276502e-05,2.4107404897222295e-05,7.335955888265744e-05,6.602136272704229e-05,4.168693703832105e-05,5.350339051801711e-05,7.489375275326893e-05,2.426645005471073e-05,6.989186658756807e-05,5.232240437180735e-05,2.2550771973328665e-05,6.91251625539735e-05,4.10896900575608e-05
19,19,The employer of Joseph Barbera is,The employer of the director of Gallopin' Gals is,Joseph Barbera,the director of Gallopin' Gals, Van Beuren Studios,1.3712716281588655e-05,9.113165287999436e-05,0.00012044692266499624,0.000123319448903203,0.00010950955038424581,6.481962918769568e-05,8.525358862243593e-05,5.279204560793005e-05,6.154760922072455e-05,0.00023075689387042075,5.9149791923118755e-05,8.015344064915553e-05,5.886802318855189e-05,8.872054604580626e-05,9.582674101693556e-05,6.006767580402084e-05,0.0001311747037107125,0.00010874091094592586,4.69578844786156e-05,0.00014916391228325665,8.629146759631112e-05,0.00010059292253572494,6.757758819730952e-05,3.233263123547658e-05,0.00011952185013797134,7.786123751429841e-05,6.510049570351839e-05,9.637338371248916e-05,4.9280482926405966e-05,0.00010333881073165685,6.337355443974957e-05,0.00016949782730080187,8.930383046390489e-05,0.00016148408758454025,0.00011054197966586798,4.691831054515205e-05,7.932460721349344e-05,6.317302904790267e-05,0.00014722676132805645,0.00010609318997012451,9.01638632058166e-05,4.119108052691445e-05
20,20,The spouse of Faith Evans is,The spouse of the performer of Burnin' Up is,Faith Evans,the performer of Burnin' Up, Notorious B.I.G.,4.038749921164708e-06,2.500973641872406e-05,0.00010074208694277331,2.2868871383252554e-05,6.997389573371038e-05,6.265421689022332e-05,3.562964775483124e-05,3.4891058021457866e-05,2.1859574189875275e-05,7.64944707043469e-05,5.105847958475351e-05,3.257952630519867e-05,3.675020707305521e-05,6.146200030343607e-05,3.4411852539051324e-05,2.1069092326797545e-05,1.2436053111741785e-05,2.2230224203667603e-05,1.048338981490815e-05,1.860381780716125e-05,4.5270859118318185e-05,3.0918599804863334e-05,3.101725087617524e-05,8.221785719797481e-06,8.143688319250941e-05,7.356701826211065e-05,4.557241845759563e-05,3.7840145523659885e-05,2.8144437237642705e-05,3.129780088784173e-05,4.084991087438539e-05,7.416086009470746e-05,4.7990029997890815e-05,7.396435830742121e-05,6.638725608354434e-05,1.1914994502149057e-05,8.935362529882696e-06,4.0644063119543716e-05,6.282437243498862e-05,1.5985466234269552e-05,3.200984065188095e-05,6.16233010077849e-05
21,21,Jerzy Skolimowski was educated at,The director of Walkover was educated at,Jerzy Skolimowski,the director of Walkover, National Film School in Łódź,0.00032608435139991343,0.0003310891625005752,0.00025119486963376403,0.0002998895070049912,0.00024692347506061196,0.000286220689304173,0.0002847328723873943,0.00029056111816316843,0.00030505095492117107,0.00034701364347711205,0.0003574002766981721,0.00021974777337163687,0.0002554035163484514,0.00035763028427027166,0.0003457149723544717,0.00024546467466279864,0.0002514990046620369,0.0002888111339416355,0.00028517309692688286,0.0002431697357678786,0.00037257932126522064,0.0004363763437140733,0.0003440939181018621,0.00034029511152766645,0.0003206585824955255,0.0002943516883533448,0.0003564372891560197,0.0002634257834870368,0.0002708402753341943,0.000216307831578888,0.0002648835361469537,0.00032439047936350107,0.0002950409834738821,0.00027765214326791465,0.0002760027418844402,0.00030363438418135047,0.000369643559679389,0.0003167249378748238,0.0002951450878754258,0.0004561700043268502,0.0003858922573272139,0.00028344211750663817
22,22,The place of death of Nefertiti is,The place of death of the mother of Ankhesenamun is,Nefertiti,the mother of Ankhesenamun, Amarna,1.7982840290642343e-05,3.8611513446085155e-05,0.00011809564603026956,5.645118289976381e-05,9.233222954208031e-06,5.838039214722812e-05,2.980576755362563e-05,0.00010202667181147262,3.609107807278633e-05,0.00012930422963108867,4.067608460900374e-05,2.3800257622497156e-05,5.383161624195054e-05,0.00016052080900408328,1.3827334441884886e-05,5.4854474001331255e-05,1.5098078620212618e-05,6.659132486674935e-05,1.5767302102176473e-05,7.816570723662153e-05,8.588037599110976e-05,0.00014319671026896685,1.766136301739607e-05,1.2685041838267352e-05,2.7898508051293902e-05,2.587062044767663e-05,3.630838182289153e-05,4.417215313878842e-05,0.00010347003990318626,4.872466888627969e-05,7.079249189700931e-05,0.00032425072276964784,3.47325621987693e-05,7.164799171732739e-05,3.0122942916932516e-05,6.056263737264089e-05,1.674246959737502e-05,8.341174543602392e-05,8.187656931113452e-05,2.401694655418396e-05,4.950279253534973e-05,0.0003188855480402708
23,23,The place of birth of Adario Strange is,The place of birth of the director of Hikikomori: Tokyo Plastic is,Adario Strange,the director of Hikikomori: Tokyo Plastic, New York,0.0013903513317927718,0.0017084487481042743,0.0013172411127015948,0.0010317341657355428,0.0007475596503354609,0.0026729339733719826,0.0013684311416000128,0.0012293452164158225,0.001365377684123814,0.0017556645907461643,0.0008063573040999472,0.0007171478355303407,0.0017956100637093186,0.0007483278168365359,0.0003621932410169393,0.0005896030925214291,0.0006765330908820033,0.0011982686119154096,0.0009081361931748688,0.0010461531346663833,0.0011397084454074502,0.001697706407867372,0.001209812005981803,0.0017427204875275493,0.0008153951494023204,0.001102243084460497,0.0010571414604783058,0.0013405971694737673,0.0013402535114437342,0.0005497413803823292,0.000483128969790414,0.0007171580800786614,0.0017835369799286127,0.001740598469041288,0.00024245415988843888,0.0011744798393920064,0.0005466484581120312,0.0015312401810660958,0.0007664493750780821,0.000538581982254982,0.0032357850577682257,0.0004078697820659727
