,Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,answer_prob_exp,answer_prob_obs,ans_prob_obs_edit_subject_the,ans_prob_obs_edit_subject_be,ans_prob_obs_edit_subject_and,ans_prob_obs_edit_subject_a,ans_prob_obs_edit_subject_of,ans_prob_obs_edit_subject_to,ans_prob_obs_edit_subject_in,ans_prob_obs_edit_subject_i,ans_prob_obs_edit_subject_you,ans_prob_obs_edit_subject_it,ans_prob_obs_edit_subject_have,ans_prob_obs_edit_subject_that,ans_prob_obs_edit_subject_for,ans_prob_obs_edit_subject_do,ans_prob_obs_edit_subject_he,ans_prob_obs_edit_subject_with,ans_prob_obs_edit_subject_on,ans_prob_obs_edit_subject_this,ans_prob_obs_edit_subject_n't,ans_prob_obs_edit_subject_we,ans_prob_obs_edit_subject_not,ans_prob_obs_edit_subject_but,ans_prob_obs_edit_subject_they,ans_prob_obs_edit_subject_say,ans_prob_obs_edit_subject_at,ans_prob_obs_edit_subject_what,ans_prob_obs_edit_subject_his,ans_prob_obs_edit_subject_from,ans_prob_obs_edit_subject_go,ans_prob_obs_edit_subject_or,ans_prob_obs_edit_subject_by,ans_prob_obs_edit_subject_get,ans_prob_obs_edit_subject_she,ans_prob_obs_edit_subject_my,ans_prob_obs_edit_subject_can,ans_prob_obs_edit_subject_as,ans_prob_obs_edit_subject_know,ans_prob_obs_edit_subject_if
10,10,Khoa Do received the,The director of Footy Legends received the,Khoa Do,the director of Footy Legends, Young Australian of the Year,0.00013495658640749753,0.001288956613279879,0.0015042801387608051,0.00024015697999857366,0.0019283585716038942,0.0017795750172808766,0.0017253793776035309,0.0004614386707544327,0.0010837933514267206,0.0013920586789026856,0.000873809214681387,0.0012066030176356435,0.0007817013538442552,0.001053768559359014,0.0004861380148213357,0.0011049442691728473,0.0013868453679606318,0.001451566000469029,0.001348190358839929,0.0010174181079491973,0.0007791530224494636,0.0003344725992064923,0.0018266906263306737,0.0012859214330092072,0.0010578565998002887,0.0006104020867496729,0.0021159066818654537,0.0012586988741531968,0.0017248619114980102,0.0014454819029197097,0.0005078455433249474,0.001621672185137868,0.001434683334082365,0.0009735890198498964,0.0013677162351086736,0.0007699450943619013,0.0015816716477274895,0.0011088966857641935,0.0012341149849817157,0.0012633134610950947
11,11,The place of death of Luciano Salce is,The place of death of the director of Basta guardarla is,Luciano Salce,the director of Basta guardarla, Rome,6.335401121759787e-05,2.5962792278733104e-05,2.5412338800379075e-05,2.9160346457501873e-05,7.296266994671896e-05,6.671798473689705e-05,3.62239261448849e-05,3.9766571717336774e-05,4.755110421683639e-05,0.00014849274884909391,6.260815280256793e-05,9.421736467629671e-05,2.4733282771194354e-05,6.639095954596996e-05,0.0001014072768157348,4.298203748476226e-06,4.942970190313645e-05,5.9896832681261e-05,3.134842336294241e-05,1.2824420991819352e-05,2.8034892238792963e-05,3.539561657817103e-05,2.4724609829718247e-05,4.047756374347955e-05,1.771441566233989e-05,2.5136503609246574e-05,4.032664583064616e-05,2.06681161216693e-05,1.415131009707693e-05,4.354162228992209e-05,1.3969905012345407e-05,1.7261110770050436e-05,7.186023867689073e-05,3.854718670481816e-05,2.843998299795203e-05,5.308086474542506e-05,1.2899330613436177e-05,3.782066414714791e-05,4.864438233198598e-05,0.00015769821766298264
12,12,The place of birth of Fernando Di Leo is,The place of birth of the director of Mister Scarface is,Fernando Di Leo,the director of Mister Scarface, San Ferdinando di Puglia,0.004374817945063114,0.005587941035628319,0.0031541946809738874,0.0037695833016186953,0.005454794969409704,0.0034476923756301403,0.0017554352525621653,0.005328041967004538,0.0042419894598424435,0.008086944930255413,0.006623040419071913,0.007865351624786854,0.002436887240037322,0.004665635526180267,0.004182460717856884,0.00025713929790072143,0.0016264369478449225,0.003486367641016841,0.0017408312996849418,0.0036259901244193316,0.0009783072164282203,0.003880738979205489,0.002877688966691494,0.005350813269615173,0.004682755097746849,0.0074222506955266,0.004409145563840866,0.0019707162864506245,0.0013362554600462317,0.004551487043499947,0.0030525748152285814,0.0019883564673364162,0.00258219544775784,0.002375609939917922,0.0024201786145567894,0.004121634643524885,0.002488433849066496,0.001538073760457337,0.008298552595078945,0.003233406227082014
13,13,The employer of Éric Rohmer is,The employer of the director of Love in the Afternoon is,Éric Rohmer,the director of Love in the Afternoon, Cahiers du cinéma,2.517986672501138e-07,2.3457857878383948e-06,3.321207486806088e-06,2.4337659851880744e-06,4.22672565036919e-06,1.9925037122447975e-06,2.234418388979975e-06,3.2665086564520607e-06,3.2001532872527605e-06,1.8875700789067196e-06,2.3739842163195135e-06,2.610064029795467e-06,2.309823685209267e-06,3.150643806293374e-06,2.617666496007587e-06,3.718149855558295e-06,2.483516482243431e-06,3.372630544618005e-06,3.2395657854067395e-06,3.129310698568588e-06,3.6959643239242723e-06,3.992926394857932e-06,2.757137735898141e-06,3.047499376407359e-06,3.367458702996373e-06,1.243046426679939e-06,2.1572341211140156e-06,2.386177811786183e-06,1.951020522028557e-06,2.9600237212434877e-06,1.4621846275986172e-06,2.600837888167007e-06,3.688742253871169e-06,1.55552720570995e-06,2.296553248015698e-06,1.5240440234265407e-06,2.089195504595409e-06,2.971620006064768e-06,4.8474585128133185e-06,2.7347266495780786e-06
14,14,The date of death of Sergei Eisenstein is,The date of death of the director of The General Line is,Sergei Eisenstein,the director of The General Line, 11 February 1948,0.001007366692647338,0.001920084934681654,0.0019356717821210623,0.0021694093011319637,0.002571586985141039,0.004188917111605406,0.0013480145717039704,0.003727118717506528,0.0051991441287100315,0.004678203258663416,0.002257125684991479,0.0035392960999161005,0.0029808906838297844,0.0023270873352885246,0.002613046206533909,0.0026661520823836327,0.0010698767146095634,0.0019316445104777813,0.0027619204483926296,0.0016741189174354076,0.0028977745678275824,0.0024193599820137024,0.00165248429402709,0.0019735798705369234,0.0021007205359637737,0.005228542722761631,0.0030594293493777514,0.0019430023385211825,0.001174661796540022,0.0028367245104163885,0.0018478784477338195,0.004100998863577843,0.0037811941001564264,0.002463418757542968,0.0022474697325378656,0.001999801956117153,0.0021299782674759626,0.0020231297239661217,0.003694843966513872,0.004373729228973389
15,15,The cause of death of Philippa of Hainault is,The cause of death of the mother of Joan of England is,Philippa of Hainault,the mother of Joan of England, edema,1.1521821079440997e-06,1.1223798992432421e-06,1.4253722611101693e-06,2.4941177798609715e-06,1.6416179278166965e-06,1.346954604741768e-06,2.123878630300169e-06,1.7153461158159189e-06,2.3718880584056024e-06,1.7342024420941016e-06,1.7099329170378041e-06,1.9496274035191163e-06,1.7776317235984607e-06,1.3686557167602587e-06,1.607817239346332e-06,1.71356271039258e-06,1.58312479925371e-06,1.5798779031683807e-06,1.648564307288325e-06,1.5980996295184013e-06,1.970632183656562e-06,2.1498244677786715e-06,1.7757835166776204e-06,1.5788685914230882e-06,1.6871698562681559e-06,1.2276785810172441e-06,1.7397028386767488e-06,2.202332780143479e-06,1.269632093681139e-06,1.3948365449323319e-06,1.625908112146135e-06,1.2675398011197103e-06,1.793152136997378e-06,1.6823898931761505e-06,1.3752261338595417e-06,1.3670282896782737e-06,1.3779983873973833e-06,1.3493242931872373e-06,1.2459628351280116e-06,2.6414090825710446e-06
16,16,The place of death of Adolf IV of Berg is,The place of death of the father of Count Engelbert I of Berg is,Adolf IV of Berg,the father of Count Engelbert I of Berg, Altenberg,5.4111176723381504e-05,0.00012066509953001514,8.37797051644884e-05,0.00015844414883758873,9.746095747686923e-05,0.0001731043157633394,8.018219523364678e-05,0.00013276998652145267,0.0003583836369216442,0.00034560769563540816,0.00026477500796318054,0.00020093006605748087,6.55857875244692e-05,7.226282468764111e-05,0.00017977884272113442,1.3851361472916324e-05,0.00014640120207332075,0.0001556839852128178,0.0001002265780698508,4.485359022510238e-05,0.00028137367917224765,8.612631063442677e-05,4.009965778095648e-05,8.24543894850649e-05,4.703142985817976e-05,7.491430005757138e-05,0.00011323564103804529,4.51795021945145e-05,7.336583075812086e-05,0.000132409215439111,3.1492272682953626e-05,4.489724233280867e-05,0.00010449858382344246,0.00014845530677121133,6.286926509346813e-05,5.9383110055932775e-05,4.653186260838993e-05,5.512047573574819e-05,0.0002597633865661919,0.00013992686581332237
17,17,The date of death of Baudouin de Courtenay is,The date of death of the father of Cezaria Jędrzejewiczowa is,Baudouin de Courtenay,the father of Cezaria Jędrzejewiczowa, 3 November 1929,0.000731999462004751,0.0009863731684163213,0.001217903452925384,0.0019455249421298504,0.0018315379275009036,0.0031294708605855703,0.0009082492906600237,0.0018920684233307838,0.002571943448856473,0.0030580381862819195,0.0015582347987219691,0.0023266184143722057,0.001649036887101829,0.0013914279406890273,0.0012717661447823048,0.0013674708316102624,0.0007793107070028782,0.0019262870773673058,0.001896577188745141,0.0011080550029873848,0.001259837532415986,0.0010977111523970962,0.001295269001275301,0.001079691806808114,0.0010718345874920487,0.001635896391235292,0.001902867923490703,0.0011515854857861996,0.0007170645403675735,0.0015896278200671077,0.0009527344955131412,0.0015987604856491089,0.0019091216381639242,0.0011725429212674499,0.0006195968016982079,0.0012178957695141435,0.0012857974506914616,0.0011220142478123307,0.0020430381409823895,0.0017335353186354041
18,18,The place of birth of Carlos F. Borcosque is,The place of birth of the director of My Country's Wings is,Carlos F. Borcosque,the director of My Country's Wings, Valparaíso,0.00015657169569749385,5.440018867375329e-05,5.8170600823359564e-05,3.7834517570445314e-05,5.9494577726582065e-05,7.81506605562754e-05,6.027635754435323e-05,7.92189093772322e-05,7.234179065562785e-05,8.015207276912406e-05,6.3363513618242e-05,0.0001246380852535367,4.121443271287717e-05,5.353564120014198e-05,6.933684926480055e-05,2.7605432478594594e-05,4.307001654524356e-05,5.2686264098156244e-05,4.0516111766919494e-05,4.700007048086263e-05,5.123824666952714e-05,7.242521678563207e-05,4.405206345836632e-05,4.0742197597865015e-05,4.1652103391243145e-05,4.669107511290349e-05,7.2092967457138e-05,4.188905222690664e-05,2.708430474740453e-05,5.137256084708497e-05,6.666885747108608e-05,5.755193706136197e-05,8.965816959971562e-05,4.094313408131711e-05,2.2913873181096278e-05,6.302353722276166e-05,6.592004501726478e-05,3.148038376821205e-05,0.00011678515875246376,7.185911090346053e-05
19,19,The employer of Joseph Barbera is,The employer of the director of Gallopin' Gals is,Joseph Barbera,the director of Gallopin' Gals, Van Beuren Studios,1.3712716281588655e-05,9.113165287999436e-05,7.956917397677898e-05,0.00012044692266499624,9.903124737320468e-05,8.653689292259514e-05,6.770603795303032e-05,8.211452950490639e-05,0.0001119186490541324,8.59676074469462e-05,0.00010643019049894065,0.00012004260497633368,0.000123319448903203,8.86586494743824e-05,7.479335909010842e-05,0.00010950955038424581,0.00010874550207518041,7.88819306762889e-05,8.687079389346763e-05,0.00010866648517549038,0.00014164780441205949,0.00013756731641478837,0.00011741299385903403,8.66188493091613e-05,0.00011912702029803768,6.481962918769568e-05,9.916690760292113e-05,8.145315223373473e-05,7.926511170808226e-05,7.808787631802261e-05,8.525358862243593e-05,7.532753807026893e-05,8.122655708575621e-05,5.279204560793005e-05,0.00012798700481653214,4.870595512329601e-05,6.154760922072455e-05,0.00012391862401273102,0.00023075689387042075,7.857009768486023e-05
20,20,The spouse of Faith Evans is,The spouse of the performer of Burnin' Up is,Faith Evans,the performer of Burnin' Up, Notorious B.I.G.,4.038749921164708e-06,2.500973641872406e-05,4.975130286766216e-05,0.00010074208694277331,6.0755024605896324e-05,8.909592725103721e-05,6.596159801119938e-05,5.001085446565412e-05,8.853087638271973e-05,0.00010735603427747265,5.054831854067743e-05,8.088122558547184e-05,2.2868871383252554e-05,5.458227315102704e-05,5.009735468775034e-05,6.997389573371038e-05,8.185119077097625e-05,5.8422356232767925e-05,6.929833034519106e-05,4.427379462867975e-05,0.00010413297422928736,7.161911344155669e-05,9.473752288613468e-05,4.107191853108816e-05,5.020830576540902e-05,6.265421689022332e-05,5.0816979637602344e-05,5.1216127758380026e-05,5.1959352276753634e-05,3.957746957894415e-05,3.562964775483124e-05,7.543058745795861e-05,8.474129572277889e-05,3.4891058021457866e-05,6.556005973834544e-05,3.985262446803972e-05,2.1859574189875275e-05,7.177880615927279e-05,7.64944707043469e-05,5.477585000335239e-05
21,21,Jerzy Skolimowski was educated at,The director of Walkover was educated at,Jerzy Skolimowski,the director of Walkover, National Film School in Łódź,0.00032608435139991343,0.0003310891625005752,0.00028639688389375806,0.00025119486963376403,0.00029594608349725604,0.0003180461935698986,0.0003027459606528282,0.00031529605621472,0.0002592156233731657,0.00024832520284689963,0.0002698606112971902,0.00030036643147468567,0.0002998895070049912,0.0003430435317568481,0.0003524768690112978,0.00024692347506061196,0.0003362994466442615,0.0002798525965772569,0.00028034913702867925,0.00033823211560957134,0.0003238821227569133,0.0003557414165697992,0.0002799684298224747,0.000273217010544613,0.0003095642023254186,0.000286220689304173,0.000323865853715688,0.0003215461620129645,0.0002632103278301656,0.00032223769812844694,0.0002847328723873943,0.0002502493734937161,0.0002533088263589889,0.00029056111816316843,0.00027986487839370966,0.0002685430517885834,0.00030505095492117107,0.00027816795045509934,0.00034701364347711205,0.0003876634582411498
22,22,The place of death of Nefertiti is,The place of death of the mother of Ankhesenamun is,Nefertiti,the mother of Ankhesenamun, Amarna,1.7982840290642343e-05,3.8611513446085155e-05,7.407941302517429e-05,0.00011809564603026956,9.237410267814994e-05,0.0001028678598231636,4.1311395762022585e-05,0.00011290527618257329,0.00012651359429582953,0.00018358253873884678,0.00011720043403329328,0.00014851696323603392,5.645118289976381e-05,4.505545803112909e-05,0.00013211529585532844,9.233222954208031e-06,7.928178820293397e-05,0.00011047520820284262,3.930335878976621e-05,5.12008773512207e-05,0.00015870768402237445,4.8558391426922753e-05,2.715582013479434e-05,7.623647979926318e-05,5.675339707522653e-05,5.838039214722812e-05,6.433925591409206e-05,6.12136791460216e-05,4.2448526073712856e-05,0.00010698782716644928,2.980576755362563e-05,3.843649756163359e-05,0.00011943990830332041,0.00010202667181147262,4.565218841889873e-05,7.813321280991659e-05,3.609107807278633e-05,5.187029455555603e-05,0.00012930422963108867,9.982281335396692e-05
23,23,The place of birth of Adario Strange is,The place of birth of the director of Hikikomori: Tokyo Plastic is,Adario Strange,the director of Hikikomori: Tokyo Plastic, New York,0.0013903513317927718,0.0017084487481042743,0.0013463342329487205,0.0013172411127015948,0.0013533656019717455,0.0014573351945728064,0.0006647917907685041,0.001760391634888947,0.0017161386786028743,0.0018241425277665257,0.0013867688830941916,0.0014756463933736086,0.0010317341657355428,0.0013478526379913092,0.0011070716427639127,0.0007475596503354609,0.0011128599289804697,0.0011344660306349397,0.0010187760926783085,0.002091411268338561,0.00038280608714558184,0.0010745016625151038,0.0012550625251606107,0.0011206534691154957,0.0015345048159360886,0.0026729339733719826,0.0015329779125750065,0.0016624085837975144,0.0005899528623558581,0.0011085800360888243,0.0013684311416000128,0.0010140412487089634,0.001075631589628756,0.0012293452164158225,0.001320820301771164,0.0015385654987767339,0.001365377684123814,0.0006888334755785763,0.0017556645907461643,0.0018248282140120864
24,24,The place of birth of Grover Jones is,The place of birth of the director of Thrilling Youth is,Grover Jones,the director of Thrilling Youth, Indiana,0.00027205751393921673,0.00014573597582057118,0.0001169276365544647,0.00014479359379038215,0.00013838388258591294,0.0002382652019150555,0.0001083536772057414,0.00017393323651049286,0.00020678792498074472,0.00024587722145952284,9.135002619586885e-05,0.00020082457922399044,0.00010101263615069911,9.015295654535294e-05,0.00010691685747588053,4.3315740185789764e-05,0.0001559497759444639,0.00014328341057989746,0.00015408101899083704,0.00013459246838465333,6.149470573291183e-05,8.835524204187095e-05,0.00013293494703248143,0.00015154927677940577,0.00013368195504881442,0.0002514334337320179,0.0002102195576298982,9.378694812767208e-05,0.00011939826072193682,0.00018664918025024235,0.00027391125331632793,0.00016824806516524404,9.549308742862195e-05,0.00010478575859451666,8.610355871496722e-05,0.00020132244389969856,0.00013027673412580043,9.57492520683445e-05,0.00024815445067360997,0.0001738405553624034
